"cd_code","sla_code","sla_name"
1041102,130205750,"Narrabri (A)"
1041103,130205750,"Narrabri (A)"
1041104,130205750,"Narrabri (A)"
1041105,130205750,"Narrabri (A)"
1041106,130205750,"Narrabri (A)"
1041107,130205750,"Narrabri (A)"
1041108,130205750,"Narrabri (A)"
1041109,130205750,"Narrabri (A)"
1041201,130205750,"Narrabri (A)"
1041202,130205750,"Narrabri (A)"
1041203,130205750,"Narrabri (A)"
1041204,130205750,"Narrabri (A)"
1041205,130205750,"Narrabri (A)"
1041206,130205750,"Narrabri (A)"
1041207,130205750,"Narrabri (A)"
1041208,130205750,"Narrabri (A)"
1041209,130205750,"Narrabri (A)"
1041210,130205750,"Narrabri (A)"
1041211,130205750,"Narrabri (A)"
1041212,130205750,"Narrabri (A)"
1041301,130205750,"Narrabri (A)"
1041302,130205750,"Narrabri (A)"
1041303,130205750,"Narrabri (A)"
1041304,130205750,"Narrabri (A)"
1041305,130205750,"Narrabri (A)"
1041306,130205750,"Narrabri (A)"
1041307,130205750,"Narrabri (A)"
1041308,130205750,"Narrabri (A)"
1041401,130205300,"Moree Plains (A)"
1041402,130205300,"Moree Plains (A)"
1041403,130205300,"Moree Plains (A)"
1041404,130205300,"Moree Plains (A)"
1041405,130205300,"Moree Plains (A)"
1041406,130205300,"Moree Plains (A)"
1041407,130205300,"Moree Plains (A)"
1041408,130205300,"Moree Plains (A)"
1041409,130205300,"Moree Plains (A)"
1041501,130205300,"Moree Plains (A)"
1041502,130205300,"Moree Plains (A)"
1041503,130205300,"Moree Plains (A)"
1041504,130205300,"Moree Plains (A)"
1041505,130205300,"Moree Plains (A)"
1041506,130205300,"Moree Plains (A)"
1041507,130205300,"Moree Plains (A)"
1041508,130205300,"Moree Plains (A)"
1041509,130205300,"Moree Plains (A)"
1041601,130205300,"Moree Plains (A)"
1041602,130205300,"Moree Plains (A)"
1041603,130205300,"Moree Plains (A)"
1041604,130205300,"Moree Plains (A)"
1041605,130205300,"Moree Plains (A)"
1062308,120074851,"Lismore (C) - Pt A"
1041606,130205300,"Moree Plains (A)"
1041607,130205300,"Moree Plains (A)"
1041608,130205300,"Moree Plains (A)"
1041609,130205300,"Moree Plains (A)"
1041701,130104920,"Liverpool Plains (A)"
1041702,130104920,"Liverpool Plains (A)"
1041703,130104920,"Liverpool Plains (A)"
1041704,130104920,"Liverpool Plains (A)"
1041705,130104920,"Liverpool Plains (A)"
1041706,130104920,"Liverpool Plains (A)"
1041801,130205300,"Moree Plains (A)"
1041802,130205300,"Moree Plains (A)"
1041803,130205300,"Moree Plains (A)"
1041804,130205300,"Moree Plains (A)"
1041805,130205300,"Moree Plains (A)"
1041806,130205300,"Moree Plains (A)"
1041807,130205300,"Moree Plains (A)"
1041808,130205300,"Moree Plains (A)"
1041809,130205300,"Moree Plains (A)"
1041810,130205300,"Moree Plains (A)"
1041811,130205300,"Moree Plains (A)"
1041901,130103660,"Gwydir (A)"
1041902,130103660,"Gwydir (A)"
1041903,130103660,"Gwydir (A)"
1041904,130103660,"Gwydir (A)"
1041905,130103660,"Gwydir (A)"
1041906,130103660,"Gwydir (A)"
1041907,130103660,"Gwydir (A)"
1041908,130103660,"Gwydir (A)"
1041909,130103660,"Gwydir (A)"
1041910,130103660,"Gwydir (A)"
1041911,130103660,"Gwydir (A)"
1041912,130103660,"Gwydir (A)"
1041913,130103660,"Gwydir (A)"
1041914,130103660,"Gwydir (A)"
1042001,130103660,"Gwydir (A)"
1042002,130103660,"Gwydir (A)"
1042003,130103660,"Gwydir (A)"
1042004,130103660,"Gwydir (A)"
1042005,130103660,"Gwydir (A)"
1042006,130103660,"Gwydir (A)"
1042007,130103660,"Gwydir (A)"
1042008,130103660,"Gwydir (A)"
1042101,130107314,"Tamworth Regional (A) - Pt B"
1042102,130103660,"Gwydir (A)"
1042103,130103660,"Gwydir (A)"
1042104,130103660,"Gwydir (A)"
1042105,130107314,"Tamworth Regional (A) - Pt B"
1042106,130107314,"Tamworth Regional (A) - Pt B"
1042107,130107314,"Tamworth Regional (A) - Pt B"
1042108,130107314,"Tamworth Regional (A) - Pt B"
1042109,130107314,"Tamworth Regional (A) - Pt B"
1062309,120074851,"Lismore (C) - Pt A"
1042110,130107314,"Tamworth Regional (A) - Pt B"
1042201,130107314,"Tamworth Regional (A) - Pt B"
1042202,130107314,"Tamworth Regional (A) - Pt B"
1042203,130107314,"Tamworth Regional (A) - Pt B"
1042204,130107314,"Tamworth Regional (A) - Pt B"
1042205,130107314,"Tamworth Regional (A) - Pt B"
1042206,130107314,"Tamworth Regional (A) - Pt B"
1042207,130107314,"Tamworth Regional (A) - Pt B"
1042208,130107314,"Tamworth Regional (A) - Pt B"
1042209,130107314,"Tamworth Regional (A) - Pt B"
1042210,130107314,"Tamworth Regional (A) - Pt B"
1042301,130103550,"Gunnedah (A)"
1042302,130103550,"Gunnedah (A)"
1042303,130103550,"Gunnedah (A)"
1042304,130103550,"Gunnedah (A)"
1042305,130103550,"Gunnedah (A)"
1042306,130103550,"Gunnedah (A)"
1042307,130103550,"Gunnedah (A)"
1042308,130103550,"Gunnedah (A)"
1042309,130103550,"Gunnedah (A)"
1042310,130104920,"Liverpool Plains (A)"
1042401,130103550,"Gunnedah (A)"
1042402,130103550,"Gunnedah (A)"
1042403,130103550,"Gunnedah (A)"
1042404,130103550,"Gunnedah (A)"
1042405,130103550,"Gunnedah (A)"
1042406,130103550,"Gunnedah (A)"
1042407,130103550,"Gunnedah (A)"
1042408,130103550,"Gunnedah (A)"
1042501,130103550,"Gunnedah (A)"
1042502,130103550,"Gunnedah (A)"
1042503,130103550,"Gunnedah (A)"
1042504,130103550,"Gunnedah (A)"
1042505,130103550,"Gunnedah (A)"
1042506,130103550,"Gunnedah (A)"
1042507,130103550,"Gunnedah (A)"
1042508,130103550,"Gunnedah (A)"
1042509,130103550,"Gunnedah (A)"
1042510,130103550,"Gunnedah (A)"
1042511,130103550,"Gunnedah (A)"
1042512,130103550,"Gunnedah (A)"
1042601,130103550,"Gunnedah (A)"
1042602,130103550,"Gunnedah (A)"
1042603,130103550,"Gunnedah (A)"
1042604,130103550,"Gunnedah (A)"
1042605,130103550,"Gunnedah (A)"
1042701,130104920,"Liverpool Plains (A)"
1042702,130104920,"Liverpool Plains (A)"
1042703,130104920,"Liverpool Plains (A)"
1042704,130104920,"Liverpool Plains (A)"
1042705,130104920,"Liverpool Plains (A)"
1042706,130104920,"Liverpool Plains (A)"
1042707,130104920,"Liverpool Plains (A)"
1042708,130104920,"Liverpool Plains (A)"
1042709,130104920,"Liverpool Plains (A)"
1042710,130104920,"Liverpool Plains (A)"
1042801,130205300,"Moree Plains (A)"
1042802,130205300,"Moree Plains (A)"
1042803,130205300,"Moree Plains (A)"
1042804,130205300,"Moree Plains (A)"
1042805,130205300,"Moree Plains (A)"
1042806,130205300,"Moree Plains (A)"
1042807,130205300,"Moree Plains (A)"
1042901,135107900,"Walgett (A)"
1042902,135107900,"Walgett (A)"
1042903,135107900,"Walgett (A)"
1042904,135107900,"Walgett (A)"
1042905,135107900,"Walgett (A)"
1042906,135107900,"Walgett (A)"
1042907,135107900,"Walgett (A)"
1042908,135107900,"Walgett (A)"
1042909,135107900,"Walgett (A)"
1042910,135107900,"Walgett (A)"
1050101,130104201,"Inverell (A) - Pt A"
1050102,130104201,"Inverell (A) - Pt A"
1050103,130104201,"Inverell (A) - Pt A"
1050104,130104201,"Inverell (A) - Pt A"
1050105,130104201,"Inverell (A) - Pt A"
1050106,130104201,"Inverell (A) - Pt A"
1050107,130104201,"Inverell (A) - Pt A"
1050108,130104201,"Inverell (A) - Pt A"
1050109,130104201,"Inverell (A) - Pt A"
1050110,130104201,"Inverell (A) - Pt A"
1050201,130104201,"Inverell (A) - Pt A"
1050202,130104201,"Inverell (A) - Pt A"
1050203,130104201,"Inverell (A) - Pt A"
1050204,130104201,"Inverell (A) - Pt A"
1050205,130104201,"Inverell (A) - Pt A"
1050206,130104201,"Inverell (A) - Pt A"
1050207,130104201,"Inverell (A) - Pt A"
1050208,130104201,"Inverell (A) - Pt A"
1050209,130104201,"Inverell (A) - Pt A"
1050301,130154202,"Inverell (A) - Pt B"
1050302,130154202,"Inverell (A) - Pt B"
1050303,130154202,"Inverell (A) - Pt B"
1050304,130154202,"Inverell (A) - Pt B"
1050305,130154202,"Inverell (A) - Pt B"
1050306,130154202,"Inverell (A) - Pt B"
1050307,130154202,"Inverell (A) - Pt B"
1050308,130154202,"Inverell (A) - Pt B"
1050401,130154202,"Inverell (A) - Pt B"
1050402,130154202,"Inverell (A) - Pt B"
1050403,130154202,"Inverell (A) - Pt B"
1050404,130154202,"Inverell (A) - Pt B"
1062310,120074851,"Lismore (C) - Pt A"
1050405,130154202,"Inverell (A) - Pt B"
1050406,130154202,"Inverell (A) - Pt B"
1050407,130154202,"Inverell (A) - Pt B"
1050408,130154202,"Inverell (A) - Pt B"
1050409,130154202,"Inverell (A) - Pt B"
1050410,130154202,"Inverell (A) - Pt B"
1050411,130154202,"Inverell (A) - Pt B"
1050412,130154202,"Inverell (A) - Pt B"
1050413,130154202,"Inverell (A) - Pt B"
1050414,130154202,"Inverell (A) - Pt B"
1050415,130154202,"Inverell (A) - Pt B"
1050416,130154202,"Inverell (A) - Pt B"
1050501,130153650,"Guyra (A)"
1050502,130153650,"Guyra (A)"
1050503,130153650,"Guyra (A)"
1050504,130153650,"Guyra (A)"
1050505,130153650,"Guyra (A)"
1050506,130153650,"Guyra (A)"
1050601,130153650,"Guyra (A)"
1050602,130153650,"Guyra (A)"
1050603,130153650,"Guyra (A)"
1050604,130153650,"Guyra (A)"
1050605,130153650,"Guyra (A)"
1050606,130153650,"Guyra (A)"
1050607,130153650,"Guyra (A)"
1050701,130157650,"Uralla (A)"
1050702,130157650,"Uralla (A)"
1050703,130157650,"Uralla (A)"
1050704,130157650,"Uralla (A)"
1050705,130157650,"Uralla (A)"
1050706,130157650,"Uralla (A)"
1050707,130157650,"Uralla (A)"
1050708,130157650,"Uralla (A)"
1050709,130157650,"Uralla (A)"
1050710,130157650,"Uralla (A)"
1050801,130057311,"Tamworth Regional (A) - Pt A"
1050802,130057311,"Tamworth Regional (A) - Pt A"
1050803,130057311,"Tamworth Regional (A) - Pt A"
1050804,130107314,"Tamworth Regional (A) - Pt B"
1050805,130057311,"Tamworth Regional (A) - Pt A"
1050806,130107314,"Tamworth Regional (A) - Pt B"
1050807,130057311,"Tamworth Regional (A) - Pt A"
1050808,130057311,"Tamworth Regional (A) - Pt A"
1050809,130057311,"Tamworth Regional (A) - Pt A"
1050810,130057311,"Tamworth Regional (A) - Pt A"
1050811,130057311,"Tamworth Regional (A) - Pt A"
1050901,130107314,"Tamworth Regional (A) - Pt B"
1050902,130057311,"Tamworth Regional (A) - Pt A"
1050903,130107314,"Tamworth Regional (A) - Pt B"
1050904,130107314,"Tamworth Regional (A) - Pt B"
1050905,130107314,"Tamworth Regional (A) - Pt B"
1050906,130107314,"Tamworth Regional (A) - Pt B"
1050907,130107314,"Tamworth Regional (A) - Pt B"
1050908,130107314,"Tamworth Regional (A) - Pt B"
1050909,130104920,"Liverpool Plains (A)"
1050910,130104920,"Liverpool Plains (A)"
1050911,130104920,"Liverpool Plains (A)"
1050912,130104920,"Liverpool Plains (A)"
1050913,130104920,"Liverpool Plains (A)"
1050914,130107314,"Tamworth Regional (A) - Pt B"
1050915,130107314,"Tamworth Regional (A) - Pt B"
1050916,130104920,"Liverpool Plains (A)"
1051001,130057311,"Tamworth Regional (A) - Pt A"
1051003,130057311,"Tamworth Regional (A) - Pt A"
1051004,130057311,"Tamworth Regional (A) - Pt A"
1051005,130057311,"Tamworth Regional (A) - Pt A"
1051006,130057311,"Tamworth Regional (A) - Pt A"
1051007,130057311,"Tamworth Regional (A) - Pt A"
1051008,130057311,"Tamworth Regional (A) - Pt A"
1051009,130057311,"Tamworth Regional (A) - Pt A"
1051010,130057311,"Tamworth Regional (A) - Pt A"
1051011,130057311,"Tamworth Regional (A) - Pt A"
1051012,130057311,"Tamworth Regional (A) - Pt A"
1051013,130057311,"Tamworth Regional (A) - Pt A"
1051014,130057311,"Tamworth Regional (A) - Pt A"
1051015,130057311,"Tamworth Regional (A) - Pt A"
1051101,130057311,"Tamworth Regional (A) - Pt A"
1051102,130057311,"Tamworth Regional (A) - Pt A"
1051103,130057311,"Tamworth Regional (A) - Pt A"
1051104,130057311,"Tamworth Regional (A) - Pt A"
1051105,130057311,"Tamworth Regional (A) - Pt A"
1051106,130057311,"Tamworth Regional (A) - Pt A"
1051107,130057311,"Tamworth Regional (A) - Pt A"
1051108,130057311,"Tamworth Regional (A) - Pt A"
1051109,130057311,"Tamworth Regional (A) - Pt A"
1051110,130057311,"Tamworth Regional (A) - Pt A"
1051111,130057311,"Tamworth Regional (A) - Pt A"
1051112,130057311,"Tamworth Regional (A) - Pt A"
1051113,130057311,"Tamworth Regional (A) - Pt A"
1051114,130057311,"Tamworth Regional (A) - Pt A"
1051115,130057311,"Tamworth Regional (A) - Pt A"
1051116,130057311,"Tamworth Regional (A) - Pt A"
1051117,130057311,"Tamworth Regional (A) - Pt A"
1051118,130057311,"Tamworth Regional (A) - Pt A"
1051201,130057311,"Tamworth Regional (A) - Pt A"
1051202,130057311,"Tamworth Regional (A) - Pt A"
1051203,130057311,"Tamworth Regional (A) - Pt A"
1051204,130057311,"Tamworth Regional (A) - Pt A"
1051205,130057311,"Tamworth Regional (A) - Pt A"
1051206,130057311,"Tamworth Regional (A) - Pt A"
1051207,130057311,"Tamworth Regional (A) - Pt A"
1051208,130057311,"Tamworth Regional (A) - Pt A"
1051209,130057311,"Tamworth Regional (A) - Pt A"
1051210,130057311,"Tamworth Regional (A) - Pt A"
1051211,130057311,"Tamworth Regional (A) - Pt A"
1051212,130057311,"Tamworth Regional (A) - Pt A"
1051213,130057311,"Tamworth Regional (A) - Pt A"
1051214,130057311,"Tamworth Regional (A) - Pt A"
1051215,130057311,"Tamworth Regional (A) - Pt A"
1051216,130057311,"Tamworth Regional (A) - Pt A"
1051301,130057311,"Tamworth Regional (A) - Pt A"
1051302,130057311,"Tamworth Regional (A) - Pt A"
1051303,130057311,"Tamworth Regional (A) - Pt A"
1051304,130057311,"Tamworth Regional (A) - Pt A"
1051305,130057311,"Tamworth Regional (A) - Pt A"
1051306,130057311,"Tamworth Regional (A) - Pt A"
1051307,130057311,"Tamworth Regional (A) - Pt A"
1051308,130057311,"Tamworth Regional (A) - Pt A"
1051309,130057311,"Tamworth Regional (A) - Pt A"
1051310,130057311,"Tamworth Regional (A) - Pt A"
1051311,130057311,"Tamworth Regional (A) - Pt A"
1051312,130057311,"Tamworth Regional (A) - Pt A"
1051313,130057311,"Tamworth Regional (A) - Pt A"
1051314,130057311,"Tamworth Regional (A) - Pt A"
1051315,130057311,"Tamworth Regional (A) - Pt A"
1051316,130057311,"Tamworth Regional (A) - Pt A"
1051401,130107314,"Tamworth Regional (A) - Pt B"
1051402,130107314,"Tamworth Regional (A) - Pt B"
1051403,130107314,"Tamworth Regional (A) - Pt B"
1051404,130107314,"Tamworth Regional (A) - Pt B"
1051405,130107314,"Tamworth Regional (A) - Pt B"
1051501,130157850,"Walcha (A)"
1051502,130157850,"Walcha (A)"
1051503,130157850,"Walcha (A)"
1051601,130157850,"Walcha (A)"
1051602,130157850,"Walcha (A)"
1051603,130157850,"Walcha (A)"
1051604,130157850,"Walcha (A)"
1051605,130157850,"Walcha (A)"
1051606,130157850,"Walcha (A)"
1051607,130157850,"Walcha (A)"
1051608,130157850,"Walcha (A)"
1051609,130157850,"Walcha (A)"
1051610,130157850,"Walcha (A)"
1051701,130150112,"Armidale Dumaresq (A) Bal"
1051702,130150112,"Armidale Dumaresq (A) Bal"
1051703,130150112,"Armidale Dumaresq (A) Bal"
1051704,130150112,"Armidale Dumaresq (A) Bal"
1051705,130150112,"Armidale Dumaresq (A) Bal"
1051706,130150112,"Armidale Dumaresq (A) Bal"
1051707,130150112,"Armidale Dumaresq (A) Bal"
1051801,130150111,"Armidale Dumaresq (A) - City"
1051802,130150111,"Armidale Dumaresq (A) - City"
1051803,130150111,"Armidale Dumaresq (A) - City"
1051804,130150111,"Armidale Dumaresq (A) - City"
1051805,130150111,"Armidale Dumaresq (A) - City"
1051806,130150111,"Armidale Dumaresq (A) - City"
1051807,130150111,"Armidale Dumaresq (A) - City"
1051808,130150111,"Armidale Dumaresq (A) - City"
1051809,130150111,"Armidale Dumaresq (A) - City"
1051810,130150111,"Armidale Dumaresq (A) - City"
1051901,130150111,"Armidale Dumaresq (A) - City"
1051902,130150111,"Armidale Dumaresq (A) - City"
1051903,130150111,"Armidale Dumaresq (A) - City"
1051904,130150111,"Armidale Dumaresq (A) - City"
1051905,130150111,"Armidale Dumaresq (A) - City"
1051906,130150111,"Armidale Dumaresq (A) - City"
1051907,130150111,"Armidale Dumaresq (A) - City"
1051908,130150111,"Armidale Dumaresq (A) - City"
1051909,130150111,"Armidale Dumaresq (A) - City"
1051910,130150111,"Armidale Dumaresq (A) - City"
1051911,130150111,"Armidale Dumaresq (A) - City"
1051912,130150111,"Armidale Dumaresq (A) - City"
1052001,130150111,"Armidale Dumaresq (A) - City"
1052002,130150111,"Armidale Dumaresq (A) - City"
1052003,130150111,"Armidale Dumaresq (A) - City"
1052004,130150111,"Armidale Dumaresq (A) - City"
1052005,130150111,"Armidale Dumaresq (A) - City"
1052006,130150111,"Armidale Dumaresq (A) - City"
1052007,130150111,"Armidale Dumaresq (A) - City"
1052008,130150111,"Armidale Dumaresq (A) - City"
1052009,130150111,"Armidale Dumaresq (A) - City"
1052010,130150111,"Armidale Dumaresq (A) - City"
1052011,130150111,"Armidale Dumaresq (A) - City"
1052012,130150111,"Armidale Dumaresq (A) - City"
1052013,130150111,"Armidale Dumaresq (A) - City"
1052014,130150111,"Armidale Dumaresq (A) - City"
1052101,130153010,"Glen Innes Severn (A)"
1052102,130153010,"Glen Innes Severn (A)"
1052103,130153010,"Glen Innes Severn (A)"
1052104,130153010,"Glen Innes Severn (A)"
1052105,130153010,"Glen Innes Severn (A)"
1052106,130153010,"Glen Innes Severn (A)"
1052201,130153010,"Glen Innes Severn (A)"
1052203,130153010,"Glen Innes Severn (A)"
1052204,130153010,"Glen Innes Severn (A)"
1052205,130153010,"Glen Innes Severn (A)"
1052206,130153010,"Glen Innes Severn (A)"
1052207,130153010,"Glen Innes Severn (A)"
1052208,130153010,"Glen Innes Severn (A)"
1052301,130153010,"Glen Innes Severn (A)"
1052302,130153010,"Glen Innes Severn (A)"
1052303,130153010,"Glen Innes Severn (A)"
1052304,130153010,"Glen Innes Severn (A)"
1052305,130153010,"Glen Innes Severn (A)"
1052306,130153010,"Glen Innes Severn (A)"
1052307,130153010,"Glen Innes Severn (A)"
1052308,130153010,"Glen Innes Severn (A)"
1052309,130153010,"Glen Innes Severn (A)"
1062401,120074851,"Lismore (C) - Pt A"
1052310,130153010,"Glen Innes Severn (A)"
1052311,130153010,"Glen Innes Severn (A)"
1052312,130153010,"Glen Innes Severn (A)"
1052313,130153010,"Glen Innes Severn (A)"
1052401,130157400,"Tenterfield (A)"
1052402,130157400,"Tenterfield (A)"
1052403,130157400,"Tenterfield (A)"
1052404,130157400,"Tenterfield (A)"
1052405,130157400,"Tenterfield (A)"
1052406,130157400,"Tenterfield (A)"
1052501,130157400,"Tenterfield (A)"
1052502,130157400,"Tenterfield (A)"
1052503,130157400,"Tenterfield (A)"
1052504,130157400,"Tenterfield (A)"
1052505,130157400,"Tenterfield (A)"
1052506,130157400,"Tenterfield (A)"
1052507,130157400,"Tenterfield (A)"
1052508,130157400,"Tenterfield (A)"
1052509,130157400,"Tenterfield (A)"
1052510,130157400,"Tenterfield (A)"
1052511,130157400,"Tenterfield (A)"
1052512,130157400,"Tenterfield (A)"
1052601,130157400,"Tenterfield (A)"
1052602,130157400,"Tenterfield (A)"
1052603,130157400,"Tenterfield (A)"
1052604,130157400,"Tenterfield (A)"
1052605,130157400,"Tenterfield (A)"
1052606,130157400,"Tenterfield (A)"
1052607,130157400,"Tenterfield (A)"
1052701,130157650,"Uralla (A)"
1052702,130157650,"Uralla (A)"
1052703,130157650,"Uralla (A)"
1052704,130157650,"Uralla (A)"
1052705,130157650,"Uralla (A)"
1052706,130157650,"Uralla (A)"
1052707,130157650,"Uralla (A)"
1052708,130157650,"Uralla (A)"
1052801,130150112,"Armidale Dumaresq (A) Bal"
1052802,130150112,"Armidale Dumaresq (A) Bal"
1052803,130150112,"Armidale Dumaresq (A) Bal"
1052804,130150112,"Armidale Dumaresq (A) Bal"
1052805,130150112,"Armidale Dumaresq (A) Bal"
1052806,130150112,"Armidale Dumaresq (A) Bal"
1052807,130150112,"Armidale Dumaresq (A) Bal"
1052901,130107314,"Tamworth Regional (A) - Pt B"
1052902,130107314,"Tamworth Regional (A) - Pt B"
1052903,130107314,"Tamworth Regional (A) - Pt B"
1052904,130107314,"Tamworth Regional (A) - Pt B"
1052905,130107314,"Tamworth Regional (A) - Pt B"
1052906,130107314,"Tamworth Regional (A) - Pt B"
1052907,130107314,"Tamworth Regional (A) - Pt B"
1052908,130107314,"Tamworth Regional (A) - Pt B"
1052909,130057311,"Tamworth Regional (A) - Pt A"
1060101,120104550,"Kyogle (A)"
1060102,120104550,"Kyogle (A)"
1060103,120104550,"Kyogle (A)"
1060104,120104550,"Kyogle (A)"
