targetAreaCode,slaCode,slaName,targetAreaCentroidX,targetAreaCentroidY
1340207,105400200,Auburn (A),0,0
1340208,105400200,Auburn (A),0,0
1340209,105400200,Auburn (A),0,0
1340210,105400200,Auburn (A),0,0
1340211,105400200,Auburn (A),0,0
1340212,105400200,Auburn (A),0,0
1340213,105400200,Auburn (A),0,0
1340214,105400200,Auburn (A),0,0
1340301,105400200,Auburn (A),0,0
1340302,105400200,Auburn (A),0,0
1340303,105400200,Auburn (A),0,0
1340304,105400200,Auburn (A),0,0
1340305,105400200,Auburn (A),0,0
1340306,105400200,Auburn (A),0,0
1340307,105400200,Auburn (A),0,0
1340308,105400200,Auburn (A),0,0
1340309,105400200,Auburn (A),0,0
1340401,105400200,Auburn (A),0,0
1340402,105400200,Auburn (A),0,0
1340403,105400200,Auburn (A),0,0
1340404,105400200,Auburn (A),0,0
1340405,105400200,Auburn (A),0,0
1340406,105400200,Auburn (A),0,0
1340407,105400200,Auburn (A),0,0
1340408,105400200,Auburn (A),0,0
1340409,105400200,Auburn (A),0,0
1340410,105400200,Auburn (A),0,0
1340411,105400200,Auburn (A),0,0
1340501,105400200,Auburn (A),0,0
1340502,105400200,Auburn (A),0,0
1340503,105400200,Auburn (A),0,0
1340504,105400200,Auburn (A),0,0
1340505,105400200,Auburn (A),0,0
1340506,105400200,Auburn (A),0,0
1340507,105400200,Auburn (A),0,0
1340508,105400200,Auburn (A),0,0
1340509,105400200,Auburn (A),0,0
1340510,105400200,Auburn (A),0,0
1340511,105400200,Auburn (A),0,0
1340512,105400200,Auburn (A),0,0
1340513,105400200,Auburn (A),0,0
1340601,105400200,Auburn (A),0,0
1340602,105400200,Auburn (A),0,0
1340603,105400200,Auburn (A),0,0
1340604,105400200,Auburn (A),0,0
1340605,105400200,Auburn (A),0,0
1340606,105400200,Auburn (A),0,0
1340607,105400200,Auburn (A),0,0
1340608,105400200,Auburn (A),0,0
1340609,105400200,Auburn (A),0,0
1340610,105400200,Auburn (A),0,0
1340611,105400200,Auburn (A),0,0
1340701,105400200,Auburn (A),0,0
1340702,105400200,Auburn (A),0,0
1340703,105400200,Auburn (A),0,0
1340704,105400200,Auburn (A),0,0
1340705,105400200,Auburn (A),0,0
1340706,105400200,Auburn (A),0,0
1340707,105400200,Auburn (A),0,0
1340708,105400200,Auburn (A),0,0
1340709,105400200,Auburn (A),0,0
1340710,105400200,Auburn (A),0,0
1340711,105400200,Auburn (A),0,0
1340801,105200353,Bankstown (C) - North-West,0,0
1340802,105200353,Bankstown (C) - North-West,0,0
1340803,105200353,Bankstown (C) - North-West,0,0
1340804,105200353,Bankstown (C) - North-West,0,0
1340805,105200353,Bankstown (C) - North-West,0,0
1340806,105200353,Bankstown (C) - North-West,0,0
1340807,105200353,Bankstown (C) - North-West,0,0
1340808,105200353,Bankstown (C) - North-West,0,0
1340809,105200353,Bankstown (C) - North-West,0,0
1340810,105200353,Bankstown (C) - North-West,0,0
1340811,105200353,Bankstown (C) - North-West,0,0
1340901,105200353,Bankstown (C) - North-West,0,0
1340902,105200353,Bankstown (C) - North-West,0,0
1340903,105200353,Bankstown (C) - North-West,0,0
1340904,105200353,Bankstown (C) - North-West,0,0
1340905,105200353,Bankstown (C) - North-West,0,0
1340906,105200353,Bankstown (C) - North-West,0,0
1340907,105200353,Bankstown (C) - North-West,0,0
1340908,105200353,Bankstown (C) - North-West,0,0
1340909,105200353,Bankstown (C) - North-West,0,0
1340910,105200353,Bankstown (C) - North-West,0,0
1340911,105200353,Bankstown (C) - North-West,0,0
1340912,105200353,Bankstown (C) - North-West,0,0
1340913,105200353,Bankstown (C) - North-West,0,0
1340914,105200353,Bankstown (C) - North-West,0,0
1341001,105200353,Bankstown (C) - North-West,0,0
1341002,105200353,Bankstown (C) - North-West,0,0
1341003,105200353,Bankstown (C) - North-West,0,0
1341004,105200353,Bankstown (C) - North-West,0,0
1341005,105200353,Bankstown (C) - North-West,0,0
1341006,105200353,Bankstown (C) - North-West,0,0
1341007,105200353,Bankstown (C) - North-West,0,0
1341008,105200353,Bankstown (C) - North-West,0,0
1341009,105200353,Bankstown (C) - North-West,0,0
1341010,105200353,Bankstown (C) - North-West,0,0
1341011,105200353,Bankstown (C) - North-West,0,0
1341012,105200353,Bankstown (C) - North-West,0,0
1341013,105200353,Bankstown (C) - North-West,0,0
1341101,105200353,Bankstown (C) - North-West,0,0
1341102,105200353,Bankstown (C) - North-West,0,0
1341103,105200353,Bankstown (C) - North-West,0,0
1341104,105200353,Bankstown (C) - North-West,0,0
1341105,105200353,Bankstown (C) - North-West,0,0
1341106,105200353,Bankstown (C) - North-West,0,0
1341107,105200353,Bankstown (C) - North-West,0,0
1341108,105200353,Bankstown (C) - North-West,0,0
1341109,105200353,Bankstown (C) - North-West,0,0
1341110,105200353,Bankstown (C) - North-West,0,0
1361602,105154450,Kogarah (A),0,0
1341201,105200353,Bankstown (C) - North-West,0,0
1341202,105200353,Bankstown (C) - North-West,0,0
1341203,105200353,Bankstown (C) - North-West,0,0
1341204,105200353,Bankstown (C) - North-West,0,0
1341205,105200353,Bankstown (C) - North-West,0,0
1341206,105200353,Bankstown (C) - North-West,0,0
1341207,105200353,Bankstown (C) - North-West,0,0
1341208,105200353,Bankstown (C) - North-West,0,0
1341209,105200353,Bankstown (C) - North-West,0,0
1341210,105200353,Bankstown (C) - North-West,0,0
1341211,105200353,Bankstown (C) - North-West,0,0
1341212,105200353,Bankstown (C) - North-West,0,0
1341213,105200353,Bankstown (C) - North-West,0,0
1341301,105200351,Bankstown (C) - North-East,0,0
1341302,105200351,Bankstown (C) - North-East,0,0
1341303,105200351,Bankstown (C) - North-East,0,0
1341304,105200351,Bankstown (C) - North-East,0,0
1341305,105200351,Bankstown (C) - North-East,0,0
1341306,105200351,Bankstown (C) - North-East,0,0
1341307,105200351,Bankstown (C) - North-East,0,0
1341308,105200351,Bankstown (C) - North-East,0,0
1341309,105200351,Bankstown (C) - North-East,0,0
1341310,105200351,Bankstown (C) - North-East,0,0
1341311,105200351,Bankstown (C) - North-East,0,0
1341312,105200351,Bankstown (C) - North-East,0,0
1341313,105200351,Bankstown (C) - North-East,0,0
1341401,105200351,Bankstown (C) - North-East,0,0
1341402,105200351,Bankstown (C) - North-East,0,0
1341403,105200351,Bankstown (C) - North-East,0,0
1341404,105200351,Bankstown (C) - North-East,0,0
1341405,105200351,Bankstown (C) - North-East,0,0
1341406,105200351,Bankstown (C) - North-East,0,0
1341407,105200351,Bankstown (C) - North-East,0,0
1341408,105200351,Bankstown (C) - North-East,0,0
1341409,105200351,Bankstown (C) - North-East,0,0
1341410,105200351,Bankstown (C) - North-East,0,0
1341411,105200351,Bankstown (C) - North-East,0,0
1341412,105200351,Bankstown (C) - North-East,0,0
1341413,105200351,Bankstown (C) - North-East,0,0
1341501,105200351,Bankstown (C) - North-East,0,0
1341502,105200351,Bankstown (C) - North-East,0,0
1341503,105200351,Bankstown (C) - North-East,0,0
1341504,105200351,Bankstown (C) - North-East,0,0
1341505,105200351,Bankstown (C) - North-East,0,0
1341506,105200351,Bankstown (C) - North-East,0,0
1341507,105200351,Bankstown (C) - North-East,0,0
1341508,105200351,Bankstown (C) - North-East,0,0
1341509,105200351,Bankstown (C) - North-East,0,0
1341510,105200351,Bankstown (C) - North-East,0,0
1341511,105200351,Bankstown (C) - North-East,0,0
1341512,105200351,Bankstown (C) - North-East,0,0
1341513,105200351,Bankstown (C) - North-East,0,0
1341514,105200351,Bankstown (C) - North-East,0,0
1341601,105200353,Bankstown (C) - North-West,0,0
1341602,105200351,Bankstown (C) - North-East,0,0
1341603,105200351,Bankstown (C) - North-East,0,0
1341604,105200351,Bankstown (C) - North-East,0,0
1341605,105200351,Bankstown (C) - North-East,0,0
1341606,105200351,Bankstown (C) - North-East,0,0
1341607,105200351,Bankstown (C) - North-East,0,0
1341608,105200351,Bankstown (C) - North-East,0,0
1341609,105200351,Bankstown (C) - North-East,0,0
1341610,105200351,Bankstown (C) - North-East,0,0
1341611,105200351,Bankstown (C) - North-East,0,0
1341612,105200351,Bankstown (C) - North-East,0,0
1341613,105200351,Bankstown (C) - North-East,0,0
1341614,105200351,Bankstown (C) - North-East,0,0
1341615,105200351,Bankstown (C) - North-East,0,0
1341616,105200351,Bankstown (C) - North-East,0,0
1341617,105200351,Bankstown (C) - North-East,0,0
1341701,105200353,Bankstown (C) - North-West,0,0
1341702,105200353,Bankstown (C) - North-West,0,0
1341703,105200353,Bankstown (C) - North-West,0,0
1341704,105200351,Bankstown (C) - North-East,0,0
1341705,105200353,Bankstown (C) - North-West,0,0
1341706,105200353,Bankstown (C) - North-West,0,0
1341707,105200353,Bankstown (C) - North-West,0,0
1341708,105200351,Bankstown (C) - North-East,0,0
1341709,105200353,Bankstown (C) - North-West,0,0
1341710,105200353,Bankstown (C) - North-West,0,0
1341711,105200353,Bankstown (C) - North-West,0,0
1341712,105200353,Bankstown (C) - North-West,0,0
1341801,105200353,Bankstown (C) - North-West,0,0
1341802,105200353,Bankstown (C) - North-West,0,0
1341803,105200353,Bankstown (C) - North-West,0,0
1341804,105200355,Bankstown (C) - South,0,0
1341805,105200355,Bankstown (C) - South,0,0
1341806,105200355,Bankstown (C) - South,0,0
1341807,105200355,Bankstown (C) - South,0,0
1341808,105200355,Bankstown (C) - South,0,0
1341809,105200355,Bankstown (C) - South,0,0
1341810,105200355,Bankstown (C) - South,0,0
1341811,105200355,Bankstown (C) - South,0,0
1341812,105200355,Bankstown (C) - South,0,0
1341813,105200355,Bankstown (C) - South,0,0
1341901,105200353,Bankstown (C) - North-West,0,0
1341902,105200353,Bankstown (C) - North-West,0,0
1341903,105200353,Bankstown (C) - North-West,0,0
1341904,105200353,Bankstown (C) - North-West,0,0
1341905,105200353,Bankstown (C) - North-West,0,0
1341906,105200353,Bankstown (C) - North-West,0,0
1341907,105200353,Bankstown (C) - North-West,0,0
1341908,105200353,Bankstown (C) - North-West,0,0
1341909,105200353,Bankstown (C) - North-West,0,0
1341910,105200353,Bankstown (C) - North-West,0,0
1342001,105200351,Bankstown (C) - North-East,0,0
1342002,105200351,Bankstown (C) - North-East,0,0
1342003,105200351,Bankstown (C) - North-East,0,0
1342004,105200351,Bankstown (C) - North-East,0,0
1342005,105200351,Bankstown (C) - North-East,0,0
1342006,105200351,Bankstown (C) - North-East,0,0
1342007,105200351,Bankstown (C) - North-East,0,0
1342008,105200351,Bankstown (C) - North-East,0,0
1342009,105200351,Bankstown (C) - North-East,0,0
1342010,105200351,Bankstown (C) - North-East,0,0
1342011,105200351,Bankstown (C) - North-East,0,0
1342012,105200351,Bankstown (C) - North-East,0,0
1342013,105200351,Bankstown (C) - North-East,0,0
1342014,105200351,Bankstown (C) - North-East,0,0
1342101,105200355,Bankstown (C) - South,0,0
1342102,105200355,Bankstown (C) - South,0,0
1342103,105200355,Bankstown (C) - South,0,0
1342104,105200355,Bankstown (C) - South,0,0
1342105,105200355,Bankstown (C) - South,0,0
1342106,105200355,Bankstown (C) - South,0,0
1342107,105200355,Bankstown (C) - South,0,0
1342108,105200355,Bankstown (C) - South,0,0
1342109,105200351,Bankstown (C) - North-East,0,0
1342110,105200353,Bankstown (C) - North-West,0,0
1342111,105200355,Bankstown (C) - South,0,0
1342112,105200355,Bankstown (C) - South,0,0
1342113,105200353,Bankstown (C) - North-West,0,0
1342201,105200355,Bankstown (C) - South,0,0
1342202,105200355,Bankstown (C) - South,0,0
1342203,105200355,Bankstown (C) - South,0,0
1342204,105200355,Bankstown (C) - South,0,0
1342205,105200355,Bankstown (C) - South,0,0
1342206,105200355,Bankstown (C) - South,0,0
1342207,105200355,Bankstown (C) - South,0,0
1342208,105200355,Bankstown (C) - South,0,0
1342209,105200355,Bankstown (C) - South,0,0
1342210,105200355,Bankstown (C) - South,0,0
1342211,105200355,Bankstown (C) - South,0,0
1342301,105200355,Bankstown (C) - South,0,0
1342302,105200355,Bankstown (C) - South,0,0
1342303,105200355,Bankstown (C) - South,0,0
1342304,105200355,Bankstown (C) - South,0,0
1342305,105200355,Bankstown (C) - South,0,0
1342306,105200355,Bankstown (C) - South,0,0
1342307,105200355,Bankstown (C) - South,0,0
1342308,105200355,Bankstown (C) - South,0,0
1342309,105200355,Bankstown (C) - South,0,0
1342310,105200355,Bankstown (C) - South,0,0
1342311,105200355,Bankstown (C) - South,0,0
1342401,105200355,Bankstown (C) - South,0,0
1342402,105200355,Bankstown (C) - South,0,0
1342403,105200355,Bankstown (C) - South,0,0
1342404,105200355,Bankstown (C) - South,0,0
1342405,105200355,Bankstown (C) - South,0,0
1342406,105200355,Bankstown (C) - South,0,0
1342407,105200355,Bankstown (C) - South,0,0
1342408,105200355,Bankstown (C) - South,0,0
1342409,105200355,Bankstown (C) - South,0,0
1342410,105200355,Bankstown (C) - South,0,0
1342411,105200355,Bankstown (C) - South,0,0
1342501,105200355,Bankstown (C) - South,0,0
1342502,105200355,Bankstown (C) - South,0,0
1342503,105200355,Bankstown (C) - South,0,0
1342504,105200355,Bankstown (C) - South,0,0
1342505,105200355,Bankstown (C) - South,0,0
1342506,105200355,Bankstown (C) - South,0,0
1342507,105200355,Bankstown (C) - South,0,0
1342508,105200355,Bankstown (C) - South,0,0
1342509,105200355,Bankstown (C) - South,0,0
1342510,105200355,Bankstown (C) - South,0,0
1342511,105200355,Bankstown (C) - South,0,0
1342512,105200355,Bankstown (C) - South,0,0
1342601,105200355,Bankstown (C) - South,0,0
1342602,105200355,Bankstown (C) - South,0,0
1342603,105200355,Bankstown (C) - South,0,0
1342604,105200355,Bankstown (C) - South,0,0
1342605,105200355,Bankstown (C) - South,0,0
1342606,105200355,Bankstown (C) - South,0,0
1342607,105200355,Bankstown (C) - South,0,0
1342608,105200355,Bankstown (C) - South,0,0
1342609,105200355,Bankstown (C) - South,0,0
1342610,105200355,Bankstown (C) - South,0,0
1342611,105200355,Bankstown (C) - South,0,0
1342612,105200355,Bankstown (C) - South,0,0
1342613,105200355,Bankstown (C) - South,0,0
1350101,105201550,Canterbury (C),0,0
1350102,105201550,Canterbury (C),0,0
1350103,105201550,Canterbury (C),0,0
1350104,105201550,Canterbury (C),0,0
1350105,105201550,Canterbury (C),0,0
1350106,105201550,Canterbury (C),0,0
1350107,105201550,Canterbury (C),0,0
1350108,105201550,Canterbury (C),0,0
1350109,105201550,Canterbury (C),0,0
1350110,105201550,Canterbury (C),0,0
1350111,105201550,Canterbury (C),0,0
1350112,105201550,Canterbury (C),0,0
1350113,105201550,Canterbury (C),0,0
1350201,105201550,Canterbury (C),0,0
1350202,105201550,Canterbury (C),0,0
1350203,105201550,Canterbury (C),0,0
1350204,105201550,Canterbury (C),0,0
1350205,105201550,Canterbury (C),0,0
1350206,105201550,Canterbury (C),0,0
1350207,105201550,Canterbury (C),0,0
1350208,105201550,Canterbury (C),0,0
1350209,105201550,Canterbury (C),0,0
1350210,105201550,Canterbury (C),0,0
1350211,105201550,Canterbury (C),0,0
1350212,105201550,Canterbury (C),0,0
1350213,105201550,Canterbury (C),0,0
1350301,105201550,Canterbury (C),0,0
1350302,105201550,Canterbury (C),0,0
1350303,105201550,Canterbury (C),0,0
1350304,105201550,Canterbury (C),0,0
1350305,105201550,Canterbury (C),0,0
1350306,105201550,Canterbury (C),0,0
1350307,105201550,Canterbury (C),0,0
1350308,105201550,Canterbury (C),0,0
1350309,105201550,Canterbury (C),0,0
1350310,105201550,Canterbury (C),0,0
1350311,105201550,Canterbury (C),0,0
1350401,105201550,Canterbury (C),0,0
1350402,105201550,Canterbury (C),0,0
1350403,105201550,Canterbury (C),0,0
1350404,105201550,Canterbury (C),0,0
1350405,105201550,Canterbury (C),0,0
1350406,105201550,Canterbury (C),0,0
1350407,105201550,Canterbury (C),0,0
1350408,105201550,Canterbury (C),0,0
1350409,105201550,Canterbury (C),0,0
1350410,105201550,Canterbury (C),0,0
1350411,105201550,Canterbury (C),0,0
1350501,105201550,Canterbury (C),0,0
1350502,105201550,Canterbury (C),0,0
1350503,105201550,Canterbury (C),0,0
1350504,105201550,Canterbury (C),0,0
1350505,105201550,Canterbury (C),0,0
1350506,105201550,Canterbury (C),0,0
1350507,105201550,Canterbury (C),0,0
1350508,105201550,Canterbury (C),0,0
1350509,105201550,Canterbury (C),0,0
1350510,105201550,Canterbury (C),0,0
1350511,105201550,Canterbury (C),0,0
1350512,105201550,Canterbury (C),0,0
1350513,105201550,Canterbury (C),0,0
1350514,105201550,Canterbury (C),0,0
1350515,105201550,Canterbury (C),0,0
1350601,105201550,Canterbury (C),0,0
1350602,105201550,Canterbury (C),0,0
1350603,105201550,Canterbury (C),0,0
1350604,105201550,Canterbury (C),0,0
1350605,105201550,Canterbury (C),0,0
1350606,105201550,Canterbury (C),0,0
1350607,105201550,Canterbury (C),0,0
1350608,105201550,Canterbury (C),0,0
1350609,105201550,Canterbury (C),0,0
1350610,105201550,Canterbury (C),0,0
1350611,105201550,Canterbury (C),0,0
1350612,105201550,Canterbury (C),0,0
1350613,105201550,Canterbury (C),0,0
1350614,105201550,Canterbury (C),0,0
1350701,105201550,Canterbury (C),0,0
1350702,105201550,Canterbury (C),0,0
1350703,105201550,Canterbury (C),0,0
1350704,105201550,Canterbury (C),0,0
1350705,105201550,Canterbury (C),0,0
1350706,105201550,Canterbury (C),0,0
1350707,105201550,Canterbury (C),0,0
1350708,105201550,Canterbury (C),0,0
1350709,105201550,Canterbury (C),0,0
1350710,105201550,Canterbury (C),0,0
1350711,105201550,Canterbury (C),0,0
1350712,105201550,Canterbury (C),0,0
1350713,105201550,Canterbury (C),0,0
1350714,105201550,Canterbury (C),0,0
1350715,105201550,Canterbury (C),0,0
1350716,105201550,Canterbury (C),0,0
1350717,105201550,Canterbury (C),0,0
1350801,105201550,Canterbury (C),0,0
1350802,105201550,Canterbury (C),0,0
1350803,105201550,Canterbury (C),0,0
1350804,105201550,Canterbury (C),0,0
1350805,105201550,Canterbury (C),0,0
1350806,105201550,Canterbury (C),0,0
1350807,105201550,Canterbury (C),0,0
1350808,105201550,Canterbury (C),0,0
1350809,105201550,Canterbury (C),0,0
1350810,105201550,Canterbury (C),0,0
1350811,105201550,Canterbury (C),0,0
1350812,105201550,Canterbury (C),0,0
1350813,105201550,Canterbury (C),0,0
1350901,105201550,Canterbury (C),0,0
1350902,105201550,Canterbury (C),0,0
1350903,105201550,Canterbury (C),0,0
1350904,105201550,Canterbury (C),0,0
1350905,105201550,Canterbury (C),0,0
1350906,105201550,Canterbury (C),0,0
1350907,105201550,Canterbury (C),0,0
1350908,105201550,Canterbury (C),0,0
1350909,105201550,Canterbury (C),0,0
1350910,105201550,Canterbury (C),0,0
1350911,105201550,Canterbury (C),0,0
1350912,105201550,Canterbury (C),0,0
1350913,105201550,Canterbury (C),0,0
1351001,105201550,Canterbury (C),0,0
1351002,105201550,Canterbury (C),0,0
1351003,105201550,Canterbury (C),0,0
1351004,105201550,Canterbury (C),0,0
1351005,105201550,Canterbury (C),0,0
1351006,105201550,Canterbury (C),0,0
1351007,105201550,Canterbury (C),0,0
1351008,105201550,Canterbury (C),0,0
1351009,105201550,Canterbury (C),0,0
1351010,105201550,Canterbury (C),0,0
1351011,105201550,Canterbury (C),0,0
1351101,105201550,Canterbury (C),0,0
1351102,105201550,Canterbury (C),0,0
1351103,105201550,Canterbury (C),0,0
1351104,105201550,Canterbury (C),0,0
1351105,105201550,Canterbury (C),0,0
1351106,105201550,Canterbury (C),0,0
1351107,105201550,Canterbury (C),0,0
1351108,105201550,Canterbury (C),0,0
1351109,105201550,Canterbury (C),0,0
1351110,105201550,Canterbury (C),0,0
1351111,105201550,Canterbury (C),0,0
1351201,105201550,Canterbury (C),0,0
1351202,105201550,Canterbury (C),0,0
1351203,105201550,Canterbury (C),0,0
1351204,105201550,Canterbury (C),0,0
1351205,105201550,Canterbury (C),0,0
1351206,105201550,Canterbury (C),0,0
1351207,105201550,Canterbury (C),0,0
1351208,105201550,Canterbury (C),0,0
1351209,105201550,Canterbury (C),0,0
1351301,105201550,Canterbury (C),0,0
1351302,105201550,Canterbury (C),0,0
1351303,105201550,Canterbury (C),0,0
1351304,105201550,Canterbury (C),0,0
1351305,105201550,Canterbury (C),0,0
1351306,105201550,Canterbury (C),0,0
1351307,105201550,Canterbury (C),0,0
1351308,105201550,Canterbury (C),0,0
1351309,105201550,Canterbury (C),0,0
1351310,105201550,Canterbury (C),0,0
1351311,105201550,Canterbury (C),0,0
1351401,105201550,Canterbury (C),0,0
1351402,105201550,Canterbury (C),0,0
1351403,105201550,Canterbury (C),0,0
1351404,105201550,Canterbury (C),0,0
1351405,105201550,Canterbury (C),0,0
1351406,105201550,Canterbury (C),0,0
1351407,105201550,Canterbury (C),0,0
1351408,105201550,Canterbury (C),0,0
1351409,105201550,Canterbury (C),0,0
1351410,105201550,Canterbury (C),0,0
1351411,105201550,Canterbury (C),0,0
1351501,105201550,Canterbury (C),0,0
1351502,105201550,Canterbury (C),0,0
1351503,105201550,Canterbury (C),0,0
1351504,105201550,Canterbury (C),0,0
1351505,105201550,Canterbury (C),0,0
1351506,105201550,Canterbury (C),0,0
1351507,105201550,Canterbury (C),0,0
1351508,105201550,Canterbury (C),0,0
1351509,105201550,Canterbury (C),0,0
1351510,105201550,Canterbury (C),0,0
1351601,105201550,Canterbury (C),0,0
1351602,105201550,Canterbury (C),0,0
1351603,105201550,Canterbury (C),0,0
1351604,105201550,Canterbury (C),0,0
1351605,105201550,Canterbury (C),0,0
1351606,105201550,Canterbury (C),0,0
1351607,105201550,Canterbury (C),0,0
1351608,105201550,Canterbury (C),0,0
1351701,105201550,Canterbury (C),0,0
1351702,105201550,Canterbury (C),0,0
1351703,105201550,Canterbury (C),0,0
1351704,105201550,Canterbury (C),0,0
1351705,105201550,Canterbury (C),0,0
1351706,105201550,Canterbury (C),0,0
1351707,105201550,Canterbury (C),0,0
1351708,105201550,Canterbury (C),0,0
1351709,105201550,Canterbury (C),0,0
1351710,105201550,Canterbury (C),0,0
1351711,105201550,Canterbury (C),0,0
1351801,105201550,Canterbury (C),0,0
1351802,105201550,Canterbury (C),0,0
1351803,105201550,Canterbury (C),0,0
1351804,105201550,Canterbury (C),0,0
1351805,105201550,Canterbury (C),0,0
1351806,105201550,Canterbury (C),0,0
1351807,105201550,Canterbury (C),0,0
1351808,105201550,Canterbury (C),0,0
1360101,105154150,Hurstville (C),0,0
1360102,105154150,Hurstville (C),0,0
1360103,105154150,Hurstville (C),0,0
1360104,105154150,Hurstville (C),0,0
1360105,105154150,Hurstville (C),0,0
1360106,105154150,Hurstville (C),0,0
1360107,105154150,Hurstville (C),0,0
1360108,105154150,Hurstville (C),0,0
1360109,105154150,Hurstville (C),0,0
1360110,105154150,Hurstville (C),0,0
1360111,105154150,Hurstville (C),0,0
1360201,105154150,Hurstville (C),0,0
1360202,105154150,Hurstville (C),0,0
1360203,105154150,Hurstville (C),0,0
1360204,105154150,Hurstville (C),0,0
1360205,105154150,Hurstville (C),0,0
1360206,105154150,Hurstville (C),0,0
1360207,105154150,Hurstville (C),0,0
1360208,105154150,Hurstville (C),0,0
1360209,105154150,Hurstville (C),0,0
1360210,105154150,Hurstville (C),0,0
1360211,105154150,Hurstville (C),0,0
1360301,105154150,Hurstville (C),0,0
1360302,105154150,Hurstville (C),0,0
1360303,105154150,Hurstville (C),0,0
1360304,105154150,Hurstville (C),0,0
1360305,105154150,Hurstville (C),0,0
1360306,105154150,Hurstville (C),0,0
1360307,105154150,Hurstville (C),0,0
1360308,105154150,Hurstville (C),0,0
1360401,105154150,Hurstville (C),0,0
1360402,105154150,Hurstville (C),0,0
1360403,105154150,Hurstville (C),0,0
1360404,105154150,Hurstville (C),0,0
1360405,105154150,Hurstville (C),0,0
1360406,105154150,Hurstville (C),0,0
1360407,105154150,Hurstville (C),0,0
1360408,105154150,Hurstville (C),0,0
1360501,105154150,Hurstville (C),0,0
1360502,105154150,Hurstville (C),0,0
1360503,105154150,Hurstville (C),0,0
1360504,105154150,Hurstville (C),0,0
1360505,105154150,Hurstville (C),0,0
1360506,105154150,Hurstville (C),0,0
1360507,105154150,Hurstville (C),0,0
1360508,105154150,Hurstville (C),0,0
1360601,105154150,Hurstville (C),0,0
1360602,105154150,Hurstville (C),0,0
1360603,105154150,Hurstville (C),0,0
1360604,105154150,Hurstville (C),0,0
1360605,105154150,Hurstville (C),0,0
1360606,105154150,Hurstville (C),0,0
1360607,105154150,Hurstville (C),0,0
1360608,105154150,Hurstville (C),0,0
1360609,105154150,Hurstville (C),0,0
1360610,105154150,Hurstville (C),0,0
1360611,105154150,Hurstville (C),0,0
1360701,105154150,Hurstville (C),0,0
1360702,105154150,Hurstville (C),0,0
1360703,105154150,Hurstville (C),0,0
1360704,105154150,Hurstville (C),0,0
1360705,105154150,Hurstville (C),0,0
1360706,105154150,Hurstville (C),0,0
1360707,105154150,Hurstville (C),0,0
1360708,105154150,Hurstville (C),0,0
1360709,105154150,Hurstville (C),0,0
1360710,105154150,Hurstville (C),0,0
1360711,105154150,Hurstville (C),0,0
1360801,105154150,Hurstville (C),0,0
1360802,105154150,Hurstville (C),0,0
1360803,105154150,Hurstville (C),0,0
1360804,105154150,Hurstville (C),0,0
1360805,105154150,Hurstville (C),0,0
1360806,105154150,Hurstville (C),0,0
1360807,105154150,Hurstville (C),0,0
1360808,105154150,Hurstville (C),0,0
1360809,105154150,Hurstville (C),0,0
1360810,105154150,Hurstville (C),0,0
1360811,105154150,Hurstville (C),0,0
1360812,105154150,Hurstville (C),0,0
1360813,105154150,Hurstville (C),0,0
1360901,105154150,Hurstville (C),0,0
1360902,105154150,Hurstville (C),0,0
1360903,105154150,Hurstville (C),0,0
1360904,105154150,Hurstville (C),0,0
1360905,105154150,Hurstville (C),0,0
1360906,105154150,Hurstville (C),0,0
1360907,105154150,Hurstville (C),0,0
1360908,105154150,Hurstville (C),0,0
1360909,105154150,Hurstville (C),0,0
1360910,105154150,Hurstville (C),0,0
1360911,105154150,Hurstville (C),0,0
1360912,105154150,Hurstville (C),0,0
1360913,105154150,Hurstville (C),0,0
1361001,105154150,Hurstville (C),0,0
1361002,105154150,Hurstville (C),0,0
1361003,105154150,Hurstville (C),0,0
1361004,105154150,Hurstville (C),0,0
1361005,105154150,Hurstville (C),0,0
1361006,105154150,Hurstville (C),0,0
1361007,105154150,Hurstville (C),0,0
1361008,105154150,Hurstville (C),0,0
1361009,105154150,Hurstville (C),0,0
1361011,105154150,Hurstville (C),0,0
1361012,105154150,Hurstville (C),0,0
1361013,105154150,Hurstville (C),0,0
1361101,105154150,Hurstville (C),0,0
1361102,105154150,Hurstville (C),0,0
1361103,105154150,Hurstville (C),0,0
1361104,105154150,Hurstville (C),0,0
1361105,105154150,Hurstville (C),0,0
1361106,105154150,Hurstville (C),0,0
1361107,105154150,Hurstville (C),0,0
1361108,105154150,Hurstville (C),0,0
1361109,105154150,Hurstville (C),0,0
1361110,105154150,Hurstville (C),0,0
1361201,105154450,Kogarah (A),0,0
1361202,105154450,Kogarah (A),0,0
1361203,105154450,Kogarah (A),0,0
1361204,105154450,Kogarah (A),0,0
1361205,105154450,Kogarah (A),0,0
1361206,105154450,Kogarah (A),0,0
1361207,105154450,Kogarah (A),0,0
1361208,105154450,Kogarah (A),0,0
1361209,105154450,Kogarah (A),0,0
1361210,105154450,Kogarah (A),0,0
1361211,105154450,Kogarah (A),0,0
1361212,105154450,Kogarah (A),0,0
1361213,105154450,Kogarah (A),0,0
1361214,105154450,Kogarah (A),0,0
1361215,105154450,Kogarah (A),0,0
1361301,105154450,Kogarah (A),0,0
1361302,105154450,Kogarah (A),0,0
1361303,105154450,Kogarah (A),0,0
1361304,105154450,Kogarah (A),0,0
1361305,105154450,Kogarah (A),0,0
1361306,105154450,Kogarah (A),0,0
